Taxon,SubGroup,Common Name,Scientific Name,Status(TBD),Locality,Source,Source Date,Notes
Animalia,Terrestrial Plant,Common mountain juniper/Common juniper,Juniperus comunnis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Narrowleaf bur-reed,Sparganium angustifolium,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Northern bur-reed,Sparganium hyperboreum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Eelgrass / Seawrack,Zostera marina,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Floating pondweed/Floating-weed pondweed,Potamogeton natans,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Ribbonleaf pondweed,Potamogeton epihydrus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Variable pondweed,Potamogeton gramineus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Sago pondweed,Stuckenia pectinatus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Fineleaf pondweed,Stuckenia filiformis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Sheathed pondweed,Stuckenia vaginatus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Horned pondweed,Zannichellia palustris,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Sea arrow grass/Seaside arrow grass,Triglochin maritimum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Marsh arrow grass,Triglochin palustre,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Reed canary grass/Phalaris arundinacea,Canary reed grass,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine holy grass/Alpine sweet grass,Hierochloe alpina,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Vanilla grass,Hierochloe odorata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic sweet grass/Arctic holy grass,Hierochloe pauciflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine timothy/Mountain timothy,Phleum alpinum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Timothy,Phleum pratense,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Field foxtail/Meadow foxtail,Alopecurus pratensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine foxtail/Boreal alopecurus,Alopecurus alpinus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Shortawn foxtail,Alopecurus aequalis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Redtop,Agrostis gigantea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Spike bentgrass/Alaska bentgrass,Agrostis exarata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Rough bentgrass,Agrostis scabra,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Merten's bentgrass/Northern bentgrass,Agrostis mertensii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bentgrass/Ticklegrass,Agrostis sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bluejoint/Bluejoint reedgrass,Calamagrostis canadensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Slimstem reedgrass,Calamagrostis stricta,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Circumpolar reedgrass,Calamagrostis deschampsioides,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Tufted hairgrass,Deschampsia cespitosa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bering's tufted hairgrass,Deschampsia beringensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hairgrass,Deschampsia sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Purple mountain hairgrass/Mountain hairgrass,Vahlodea atropurpurea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Spiked trisetum/Spike trisetum,Trisetum spicatum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Timber oat grass/Downy oat grass,Danthonia intermedia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic bluegrass,Poa arctica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic bluegrass,Poa arctica ssp. arctica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic bluegrass,Poa arctica ssp. lanata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Eminent bluegrass/Large-flower bluegrass/Largeflower speargrass,Poa eminens,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Largeglume bluegrass,Poa macrocalyx,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Kentucky bluegrass,Poa pratensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Glaucous bluegrass,Poa glauca,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Fowl bluegrass,Poa palustris,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Northern bluegrass,Poa stenantha,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Annual bluegrass,Poa annua,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alaska bluegrass,Poa paucispicula,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bluegrass,Poa spp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Weak alkali grass/Pale false manna grass,Torreyochloa pallida,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Creeping alkali grass,Puccinellia phryganodes,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Nootka alkali grass,Puccinellia nutkaensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Dwarf alkali grass,Puccinellia pumila,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hulten's alkali grass,Puccinellia hultenii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Anderson's alkali grass,Puccinellia andersonii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Altai fescue,Festuca altaica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine fescue,Festuca brachyphylla,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Red fescue,Festuca rubra,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Fescue,Festuca sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Fringed brome,Bromus ciliatus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Smooth brome,Bromus inermis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pumpelly's brome/Smooth brome,Bromus inermis ssp. pumpellianus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alaska brome/Sitka brome,Bromus sitchensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Italian rye grass,Lolium perenne,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Meadow barley,Hordeum brachyantherum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Squirreltail grass/Foxtail barley,Hordeum jubatum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Barley,Hordeum sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Beach rye grass/Lyme grass/Seabeach lyme grass/American dune grass,Leymus mollis ssp. mollis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Quackgrass/Slender wheat grass,Elymus trachycaulus ssp. trachycaulus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alaskan wheat grass,Elymus alaskanus ssp. latiglumis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Siberian wild rye,Elymus sibiricus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Wheat grass,Elymus sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Narrow-leaved cotton grass/Tall cotton grass,Eriophorum angustifolium,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Tall cotton grass,Eriophorum angustifolium ssp. subarcticum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Tall cotton grass,Eriophorum angustifolium ssp. triste,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Slender cotton grass,Eriophorum gracile,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,White cotton grass,Eriophorum scheuchzeri,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Chamisso's cotton grass/Red cotton grass,Eriophorum russeolum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Red cotton grass,Eriophorum russeolum var. albidum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic cotton grass,Eriophorum brachyantherum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Cotton grass,Eriophorum sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine cotton grass/Alpine bulrush,Trichophorum alpinum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Tufted clubrush/Tufted bulrush,Trichophorum caespitosum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Creeping spike rush/Common spike rush,Eleocharis palustris,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Kamchatka spike rush,Eleocharis kamtschatica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Needle spike rush,Eleocharis acicularis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Spikenard sedge/Spike sedge,Carex nardina,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow bog sedge/Northern bog sedge,Carex gynocrates,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Single-spike sedge/Northern singlespike sedge,Carex scirpoidea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bristle-stalked sedge/Bristly-stalked sedge,Carex leptalea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow-flowered sedge/Grassy slope arctic sedge,Carex anthoxanthea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Coiled sedge,Carex circinata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pyrenean sedge,Carex pyrenaica ssp. micropoda,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Few-seeded bog sedge,Carex microglochin,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Few-flowered sedge/Fewflower sedge,Carex pauciflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Creeping sedge,Carex chordorrhiza,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Lesser panicled sedge,Carex diandra,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Large-headed sedge/Largehead sedge,Carex macrocephala,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Thick-headed sedge/Chamisso sedge,Carex pachystachya,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Presl's sedge,Carex preslii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Dunhead sedge,Carex phaeocephala,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Liddon sedge,Carex petasata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Meadow sedge,Carex praticola,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Closedhead sedge,Carex norvegica ssp. inferalpina,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Gray sedge/Silvery sedge,Carex canescens,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Soft-leaved sedge/Softleaf sedge,Carex disperma,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Sparseflower sedge,Carex tenuiflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Rye grass sedge,Carex loliacea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Smooth sedge/Smoothstem sedge,Carex laeviculmis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bigelow's sedge,Carex bigelowii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Kellogg's sedge,Carex lenticularis var. lipocarpa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Water sedge,Carex aquatilis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Sitka sedge,Carex aquatilis var. dives,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hoppner's sedge,Carex subspathacea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Ramenski's sedge/Ramensk's sedge,Carex ramenskii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Lyngby's sedge/Lyngbye's sedge,Carex lyngbyaei,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Golden sedge,Carex aurea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Long-styled sedge/Variegated sedge,Carex stylosa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Gmelin's sedge,Carex gmelinii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Mertens' sedge,Carex mertensii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Long-awned sedge,Carex macrochaeta,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Shortstalk sedge,Carex podocarpa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Showy sedge,Carex spectabilis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Small-awned sedge,Carex michrochaeta,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bering Sea sedge,Carex michrochaeta ssp. nesophila,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Several-flowered sedge/Manyflower sedge,Carex pluriflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Shore sedge/Mud sedge,Carex limosa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Poor sedge/Bog sedge/Boreal bog sedge,Carex magellanica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pale sedge/Livid sedge,Carex livida,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Beaked sedge/Swollen beaked sedge,Carex rostrata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Northwest Territory sedge,Carex utriculata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Rock sedge,Carex saxatilis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Round sedge,Carex rotundata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Sedge,Carex spp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow skunk cabbage,Lysichiton americanum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic rush,Juncus arcticus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Drummond's rush,Juncus drummondii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Mertens' rush,Juncus mertensianus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Chestnut rush,Juncus castaneus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Spreading rush/Hairyleaf rush,Juncus supiniformis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Northern green rush,Juncus alpinoarticulatus ssp. nodulosus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bog rush/Moor rush,Juncus stygius,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Toad rush,Juncus bufonius,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Small-flowered woodrush,Luzula parviflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Many-flowered wood rush/Common wood rush,Luzula multiflora ssp. multiflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Many-flowered wood rush/Common wood rush,Luzula multiflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Spiked wood rush,Luzula spicata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Wood rush,Luzula sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Northern asphodel,Tofieldia coccinea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Scotch false asphodel,Tofieldia pusilla,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,False asphodel/Sticky false asphodel/Sticky tofieldia,Tofieldia glutinosa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Green false Hellebore/Corn Lily,Veratrum viride,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Wild chives,Allium schoenoprasum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Wild chives,Allium schoenoprasum var. sibiricum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Chocolate lily/Kamchatka fritillary/Indian rice,Fritillaria camschatcensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Common alp lily,Lloydia serotina,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,False lily-of-the-valley,Maianthemum dilatatum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Watermelon berry/Clasping twisted stalk/Wild cucumber/Claspleaf twisted stalk,Streptopus amplexifolius,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Wild iris/Wild flag/Beachhead iris,Iris setosa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alaska blue-eyed grass,Sisyrinchium littorale,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Blue-eyed grass,Sisyrinchium sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Lady's slipper orchid/Spotted lady's slipper,Cypripedium guttatum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Keyflower,Dactylorhiza aristata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Frog orchis/Longbract frog orchid,Coeloglossum viride,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bog orchis,Platanthera convallariiefolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Green-flowered bog orchid/Northern rein orchid/Northern green orchid,Platanthera hyperborea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,White bog orchid/White rein orchid/Bog candle/Scent bottle,Platanthera dilatata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Blunt-leaved orchid,Platanthera obtusata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Fringed orchid/Bog orchid,Platanthera sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Ladies' tresses/Hooded ladies' tresses,Spiranthes romanzoffiana,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Twayblade orchid/Heart-leafed twayblade/Heartleaf twayblade,Listera cordata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Lesser rattlesnake plantain,Goodyera repens,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow coralroot,Corallorrhiza trifida,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Balsam poplar/Cottonwood,Populus balsamifera,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Balsam poploar/Cottonwood,Populus balsamifera ssp. balsamifera,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Black Cottonwood,Populus balsamifera ssp. trichocarpa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Quaking aspen/American aspen,Populus tremuloides,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Netleaf willow,Salix reticulata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Netleaf willow,Salix reticulata ssp. reticulata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Least willow,Salix rotundifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic willow,Salix arctica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alaska bog willow,Salix fuscescens,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Grayleaf willow,Salix glauca,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Low blueberry willow/Blueberry willow,Salix myrtillifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Barclay's willow,Salix barclayi,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Undergreen willow,Salix commutata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Feltleaf willow/Alaska willow,Salix alaxensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Feltleaf willow/Alaska willow,Salix alaxensis var. alaxensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bebb willow,Salix bebbiana,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Tealeaf willow,Salix pulchra,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Scouler's willow,Salix scouleriana,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Sitka willow,Salix sitchensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Littletree willow,Salix arbusculoides,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Willow,Salix spp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Sweet gale,Myrica gale,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Dwarf birch,Betula nana,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Kenai birch,Betula papyrifera var. kenaica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Paper birch,Betula papyrifera,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Birch,Betula spp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Mountain alder,Alnus viridis ssp. crispa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Sitka alder,Alnus viridus ssp. sinuata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Thin-leaf alder,Alnus incana ssp. tenuifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alder,Alnus sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,California nettle/Stinging nettle,Urtica dioica ssp. gracilis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bastard toad flax/False toad flax,Geocaulon lividum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Common sheep sorrel,Rumex acetosella,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic dock,Rumex arcticus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Western dock,Rumex aquaticus var. fenestratus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Dock,Rumex spp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine mountain sorrel,Oxyria digyna,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine bistort,Polygonum viviparum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Meadow bistort,Polygonum bistorta,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Prostrate knotweed,Polygonum aviculare,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Blite goosefoot,Chenopodium capatatum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pigweed/Lamb's quarter,Chenopodium album,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Salt orach/Spearscale/Seashore saltbush,Atriplex drymarioides,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Gmelin's saltbush,Atriplex gmelinii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alaska orach,Atriplex alaskensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Orach/Saltbush/Seascale/Shadscale/Sea purslane,Atriplex spp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Glasswort/Chicken's claw/Slender grasswort,Salicornia maritima,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Saltwort/Sea pickle/Pursh seepweed/Sea blite,Suaeda calceoliformis,Present,Kachemak_Bay,5,2003,
